"Miranda fights a cold.  Miranda was walking home from work one day. Suddenly, she heard a loud popping sound. She stepped inside to check. She saw that it was a frozen corpse! Miranda screamed and ran inside to help the person."
"The Movie.  Dan went to the theater for his friends to watch a movie. He saw the movie and they went home. He picked up a new movie and started going back. The movie was too loud and he tried to play it louder. He got annoyed by it and decided to quit the movie."
"Snowdrifts.  Kelly loved the snow and the cold. She bought some ice cream on her way to work. She headed to the store to purchase some supplies. As she picked up some more ice cream she saw a lot of snow. She knew it was going to snow soon so she bought some more."
"Rain.  The rain was starting to pass in one week. The rain was so bad that the trees were starting to die. Everyone decided to go outside. People started to climb trees and play outside. Eventually people started dying from the rain."
"Jack.  Jack was a very tall boy with long brown hair. One day he was walking home from school. Suddenly he saw a large bear outside. Jack and the bear became friends. Jack decided to leave his small boy for a long time."
"Mugry.  Tom was a very funny boy. He always teased him around the house. His mom noticed when Tom was acting out. Her mother made Tom stop acting out more often. Tom eventually stopped being such a fussy boy."
"Bad Hike.  Jason was excited about hiking on his big weekend. He decided to spend the whole weekend out hiking. He packed the tent and gear to go to the park. Jason started to set up his tent and started walking to the park. The park was full of people and Jason had a great time."
"Rapper.  My girlfriend and I went on a date to the music festival. We all got our tickets early. On our way out of town we got in an accident and was thrown into the middle. My girlfriend had to get a cast on her hand because of the injuries."
"Getting a Haircut.  I was nervous. When I got to the salon, I thought the stylist was a bit odd. But he said I needed a haircut. I looked it up and it looked exactly like my head. Finally I was able to get a haircut."
"Favorite Game.  I played the original Star Trek. I found a few games in the store. I bought them. I played them all the way through the night. I had a great time playing the game!"
"The free brownies.  Lisa decided to bake a brownie for the first time. She packed all of the ingredients. It took an hour to make. She was so excited to finally cook it. Lisa was able to finish it quickly!"
"War Times.  I met a guy at the mall at night. We started hanging out together. He asked if I wanted to meet him. I tried to talk him off the ledge, but he would not listen. I tried to be nice and he ended up being mean."
"Orange Zest Water.  It was a cold day at the beach. Anna was running around her house in the rain. When she walked to get into the house she noticed her water was orange. She immediately grabbed a cup of water and began to drink. Anna noticed the water tasted strange and was rather sad."
"Lightbulb.  John was working at his old store. All the customers were having issues with their batteries. He decided to install a lightbulb in his room. After a few minutes he noticed the lightbulb was broken. He had to replace the battery for now."
"The Decorations.  We went to the mall. I went to get some souvenirs. My favorite was the Christmas tree. I couldn't believe it was decorated in my room! The decor was so good, I couldn't wait to return."
"Socks.  Gina was a very healthy girl. She always wore her favorite pair of socks. So when her sister spilled soda on her sock she was grounded. Gina had to walk to school to get her socks washed. But she went anyway and it looked nice and she kept them."
"Sneak Attack.  I saw a creepy man in the middle of a field. I stopped at a window to see what was inside. After a while, the man turned around. When he returned, the person I stood next to was dead. It was a spider bite, but I was still scared."
"Filling the Post.  Fred needed a new job. He applied for a position at an auto parts store. Fred waited anxiously. Finally, Fred was hired. Fred loved his new job!"
