"Rosie.  Rosie decided to join a cross country team. She had never been before. She made the team because she loved running. Rosie was proud of herself. The team was so proud of her."
"Miranda fights a cold.  Miranda is sick and can not go to school. One day she decides to go out to get coffee. Miranda is in the middle of going to the store. Miranda is sick and cannot go to school. Miranda fights back against her fears and goes to school."
"The Movie.  John wanted to see a movie with his girlfriend. John had been looking forward to watching the movie all week. Finally John got a call from the movie theater. John bought tickets to the movie. He sat down in the front row with his girlfriend."
"Snowdrifts.  Today, the kids woke up in the middle of the night. They began to climb the snow drifts in the snow. They heard a loud thud and came to a halt. They were getting frightened. They were not scared anymore!"
"Rain.  The kids gathered at the playground. The parents wanted them to go out to the park. So the kids walked to the park and bought some food. They had a fun time at the park. They learned a lot about walking."
"Jack.  Jack was a tall man. He was taller than all of the guys he met. One day, he decided to run fast and got into an accident. He suffered a heart attack. Jack was rushed to the hospital."
"Mugry.  Dan was walking home from work one night. There was a rumble outside his window. A dog followed him. Dan screamed and ran after the dog. After that Dan never went outside at night."
"Bad Hike.  My family went on a hike this summer. It was a very windy day. It was the worst day of the year. We started to get lost. Thankfully we made it to a safe spot."
"Rapper.  The radio station called my son up for an encore. I told him I wanted him to go to the show. But he told me I could not have the money. So I asked him what he wanted me to have. I got the money for his tickets and he went and got me."
"Getting a Haircut.  Yesterday, I got a new haircut. I got it in a cute way. However, the cut got a bit uneven. Thankfully I was able to get it off. I did not like the shape of it."
"Favorite Game.  Tim was playing video games with his son. His son was having trouble getting through a video game. Tim went to the store to purchase his son a new game. Tim went to the store to buy the game. His son was happy with his purchase."
"The free brownies.  Allie loved to bake. But she only bought brownies for herself. Allie had a secret to tell her daughter. The secret was chocolate. So she used it all the time and then loved it."
"War Times.  The family got in a car accident. It happened in front of my house. We got in the car and went out. We ran around the block playing hide and seek. The family was relieved and happy they had survived."
"Orange Zest Water.  Tim was thirsty. He noticed his water boiled out. Tim tried to rinse the water off. He realized the water from the pot was orange and cloudy. Tim's water came back orange in color."
"Lightbulb.  Kim was out in her yard. She was watching the news when she got an email. It said her lightbulb went out. Kim's husband told her that the lightbulb was broken. Kim didn't like having to spend money to fix it."
"The Decorations.  Bill's girlfriend was looking forward to a surprise party. She wanted to decorate the house with decorations. Bill tried on many different types of decorations. None of them looked quite right to her. When she had the time of her life she didn't want them all to look bad."
"Socks.  The kids were having a good day at school. They were playing in a big tent. Suddenly, a bird flew up in front of them. They screamed out for the big bird to come down. The kids were very scared."
"Sneak Attack.  Tom was playing hide and seek. He got the game wrong. He ran into a wall. He was knocked out. Tom had to be taken to the hospital."
"Filling the Post.  Bob went to work one day with a craving for something healthy. He decided to make oatmeal. He tried it, but it was too thick. He decided to use a small amount instead. He ate all day and ate the whole oatmeal for breakfast."
